,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
8911,795522,en,The Spine of Night,12.111,2021-10-29,6.4,5,"['Animation', 'Fantasy', 'Action']","In this ultra-violent, fantasy epic, ancient dark magic falls into sinister hands and unleashes ages of suffering onto mankind. A group of heroes from different eras and cultures must band together in order to defeat it at all costs.",0,93,
8912,273153,fr,La Belle Saison,10.649,2015-08-19,6.8,256,"['Comedy', 'Drama', 'Romance']","In 1971, Carole and Delphine meet and fall in love in Paris. When Carole follows Delphine back to her family farm in Limousin, the two find lesbianism and feminism are not as easy in the countryside.",0,105,
8913,54186,ja,告白,7.895,2010-06-04,7.7,631,"['Drama', 'Thriller', 'Mystery']",A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.,0,107,Her pupils murdered her daughter. She will have her revenge.
8914,527632,en,Hope Springs Eternal,9.576,2018-08-10,5.8,39,"['Comedy', 'Drama']","A teen's cancer diagnosis makes her more popular at school, so when she goes into remission, she decides to conceal the news.",0,78,Live life without an expiration date
8915,16723,en,Sugar & Spice,7.643,2001-01-24,6.4,191,"['Crime', 'Comedy', 'Drama']","When Jack and Diane find themselves in an unexpected adult situation, the A-Squad comes to their rescue. In order to help their friend Diane, the A-Squad goes where no cheerleader has gone before: taking on a little after-school project known as bank robbery. But the A-Squad does things their way -- with sugar and spice -- forever changing their friendship, their future and the nation's notion of teen spirit.",13276953,81,Why would the most popular girl in school wear a mask?
8916,451657,fr,Jusqu'à la garde,9.904,2018-01-25,7.6,441,"['Drama', 'Thriller']","In the midst of a divorce, Miriam Besson decides to ask for exclusive custody of her son, in order to protect him from a father that she is accusing of violence. The judge-in-charge of the file grants a shared custody to the father whom it considers abused. Taken as a hostage between his parents, Julien Besson will do everything to prevent the worst from happening.",81455,93,
8917,18857,cn,重案組,10.392,1993-06-24,6.6,105,['Action'],"A special agent assigned to protect a wealthy business magnate. However, when the businessman is kidnapped in a daring ambush, he teams up with a seasoned detective to crack the case. But soon he discovers the case isn't that simple.",194720,103,The world's toughest city needs more than an army to stop the mob… They need one man!
8918,225086,ja,AURA ～魔竜院光牙最後の闘い～,9.657,2013-04-13,5.3,17,"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Romance']","Satou Ichirou once called himself 'Maryuuin Kouga' and behaved as if he were a hero in a fantasy world. His strange behavior caused his classmates to bully him and he left the school. At his new school, he tries to behave like a normal boy, but one day he meets a girl who cosplays with a blue cape. She calls herself ""a researcher traveling from the outer world to search for the 'Dragon Terminal'"". At first, Ichirou rejects the girl, Satou Ryouko, because her behavior reminds him of his embarrassing past, but he changes his mind after seeing her getting bullied. In order to bring Ryouko back to real life, Ichirou accepts her and his past and begins the final battle as Maryuuin Kouga.",0,85,
8919,455605,de,Heilstätten,9.903,2018-02-22,5.4,181,['Horror'],"Group of Youtubers enter an abandoned surgery ward for 24-hour challenge, hoping to go viral. They will soon learn that they're not welcome.",2330777,89,
8920,381707,es,Nuestros amantes,7.649,2016-02-08,7.1,166,"['Romance', 'Comedy', 'Drama']","Carlos is a man who goes to a coffee shop-library to take a cup, where Irene is reading a book. Not a reason for it, Irene close to Carlos and talks with him, starting a friendship with a little rules: no pasts, no birth names, no modern ways to contact between them (as Internet or similar), and finally not falling in love each other. Calling themselves Hada Chalada ('Crazy Fairy') and Duende Chiflado ('Mad Goblin'), both pass the days walking around the city engaged with magic, surrealist and funnies conversations about life, love and themselves, at the same time that Carlos tries to end his new script with his friend Cristóbal, and eccentric writer obsessed with Japan.",0,88,
8921,373877,ja,ワンピース エピソード オブ サボ～3兄弟の絆 奇跡の再会と受け継がれる意志～,9.648,2015-08-22,6.7,25,"['Action', 'Animation']","Sabo visits a grave-site where he reflects back on his childhood with his brothers Luffy and Ace. After a flashback of his past Sabo travels to the Kingdom of Dressrosa and meets up with a fellow member of the Revolutionary Army to discuss their next mission. Unbeknownst to Sabo, Luffy and his crew are also on the island searching to destroy an artificial Devil Fruit factory.",0,107,"The Three Brothers' Bond, The Miraculous Reunion"
8922,3586,en,Prêt-à-Porter,9.891,1994-12-23,5.3,140,"['Drama', 'Comedy']","Paris Fashion Week draws the usual bunch of people; designers, reporters, models, magazine editors, photographers. Follows the various storylines of these characters, centering around a murder investigation of a prominent fashion figure. Features an all-star cast.",11300653,133,"At the world's hottest fashion show, there's been a murder and now everyone's a suspect. If you've got something to hide, you'll need something to wear."
8923,77887,en,Hawaiian Vacation,10.394,2011-06-16,7.0,498,"['Animation', 'Family', 'Comedy']",The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.,0,6,
8924,11697,en,The Man Who Shot Liberty Valance,10.592,1962-04-15,7.8,763,['Western'],"A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",8000000,123,Two great stars together for the first time!
8925,734280,en,Midnight at the Magnolia,8.441,2020-11-05,6.2,160,"['Romance', 'Comedy', 'TV Movie']",Longtime friends and local radio hosts Maggie and Jack fake it as a couple for their families and listeners in hopes of getting their show syndicated.,0,87,"This New Year's Eve, the countdown to love is on."
8926,399031,fr,Happy End,10.651,2017-06-21,6.1,281,['Drama'],A well-to-do French family living in Calais deal with a series of setbacks and crises while paying little attention to the grim conditions in the refugee camps within a few miles of their home.,0,110,
8927,646593,en,Wander,12.194,2020-12-04,5.4,184,"['Thriller', 'Crime', 'Mystery']","After getting hired to probe a suspicious death in the small town of Wander, a mentally unstable private investigator becomes convinced the case is linked to the same 'conspiracy cover up' that caused the death of his daughter.",0,94,The conspiracy is real.
8928,521720,en,Avengers Grimm: Time Wars,10.663,2018-05-01,5.0,42,"['Action', 'Adventure', 'Fantasy']","When Rumpelstiltskin tries to take over Earth once and for all, The Avengers Grimm must track him down through time in order to defeat him.",0,88,The original wonder women!
8929,66129,fr,Les Tuche,9.394,2011-06-30,6.0,1061,['Comedy'],"Everyone in the village of Bouzolles knows the Tuche family, who live by the philosophy ""Man is not made to work."" Despite their lack of money, they strive to be happy... that is, until their hand-to-mouth existence is turned on its head. After winning the lottery, the Tuches get rich beyond their wildest dreams and move to Monaco. And while attempting to fit in in their swanky new homeland, they struggle to stay true to the same principles by which they've always lived.",0,95,
8930,654,en,On the Waterfront,11.141,1954-06-22,8.0,1104,"['Crime', 'Drama']","Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.",9600000,108,The man lived by the jungle law of the docks!
8931,615177,en,Coffee & Kareem,10.671,2020-04-03,5.6,284,"['Comedy', 'Action', 'Crime']",A Detroit cop reluctantly teams with his girlfriend's 11-year-old son to clear his name and take down the city's most ruthless criminal.,0,88,
8932,127560,en,The Railway Man,8.645,2013-12-02,6.9,570,"['Drama', 'History']","A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.",24174885,116,Revenge is never a straight line.
8933,18196,en,The Sentinel,8.89,1977-01-07,6.1,121,"['Horror', 'Drama', 'Mystery']","A commitment-shy New York fashion model moves into an old brownstone apartment, meets her weird neighbours and discovers she’s sitting on the gateway to Hell.",3,92,She's living in the gateway to hell.
8934,10772,it,Django,11.841,1966-04-05,7.2,610,"['Action', 'Western']",A coffin-dragging gunslinger and a half-breed prostitute become embroiled in a bitter feud between a merciless masked clan and a band of Mexican revolutionaries.,17277,93,The movie that spawned a genre.
8935,137773,ja,戦慄のミラージュポケモン,11.872,2006-10-13,6.8,41,"['Animation', 'Action', 'Adventure']","The story of ""The Mastermind of Mirage Pokémon"" centers on a Pokémon scientist who has developed a new Mirage System to resurrect extinct Pokémon. Satoshi, Haruka, Masato, and Takeshi show up at the Mirage Mansion for a demonstration of this new machine, only to witness the kidnapping of the scientist! Then a mysterious stranger appears and claims that the machine can actually create Pokémon without weaknesses. It’s up to Satoshi and company to preserve the natural balance of the Pokémon world.",0,45,
8936,11899,en,The Muppets Take Manhattan,8.89,1984-06-27,6.5,263,"['Romance', 'Comedy', 'Family']","When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",25500000,94,
8937,801528,en,Framing Britney Spears,9.936,2021-02-05,7.3,66,"['Documentary', 'Music']",Her rise was a global phenomenon. Her downfall was a cruel national sport. People close to Britney Spears and lawyers tied to her conservatorship now reassess her career as she battles her father in court over who should control her life.,0,74,
8938,615761,de,Undine,8.676,2020-07-01,6.5,112,"['Fantasy', 'Drama', 'Romance']","Undine works as a historian lecturing on Berlin's urban development. When the man she loves leaves her, the ancient myth catches up with her. But falling in love anew, Undine reworks the myth of the mysterious water spirit as a modern fairy-tale in a disenchanted world.",0,86,
8939,27374,en,Lake Mungo,8.392,2009-07-30,6.2,335,"['Horror', 'Thriller']","After 16-year-old Alice Palmer drowns in a local dam, her family experiences a series of strange, inexplicable events centred in and around their home. Unsettled, the Palmers seek the help of psychic and parapsychologist, who discovers that Alice led a secret, double life. At Lake Mungo, Alice's secret past emerges.",0,84,If you've never seen a ghost... Look closer
8940,22302,fr,Polytechnique,9.392,2009-02-06,7.2,444,"['Crime', 'Drama', 'History']",A dramatization of the Montreal Massacre of 1989 where several female engineering students were murdered by an unstable misogynist.,0,77,
8941,338100,en,Grace Stirs Up Success,9.906,2015-06-23,8.0,17,['Family'],"Grace is excited for the summer so she can start a business with her friends, but things take an unexpected turn when her mom announces a trip to Paris. There, Grace must learn to get along with her French cousin, Sylvie, and she finds unexpected inspiration for her business. Then, Grace finds out her grandparents bakery, that inspired her to start a business, is closing. Can she and her friends find a way to save it?",0,101,
8942,301728,en,Infini,8.895,2015-05-08,5.2,272,"['Horror', 'Science Fiction', 'Thriller']","A search and rescue team are transported through deep space to a distant mining colony to save the sole survivor of a biological outbreak.  During their mission, they find a lethal weapon which is set to arrive on Earth within the hour.",0,110,Search. Rescue. Destroy.
8943,14510,en,From Beyond,9.639,1986-10-24,6.6,345,"['Horror', 'Science Fiction']","A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immediately attacked by terrible life forms.",1261000,85,Humans are such easy prey.
8944,2665,en,Airplane II: The Sequel,11.889,1982-12-10,6.1,750,['Comedy'],"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",27150534,85,For the ride of your life... All you need for Christmas are your two front seats!
8945,95170,ja,劇場版 そらのおとしもの 時計じかけの哀女神,8.711,2011-06-25,7.4,19,"['Animation', 'Comedy', 'Fantasy', 'Romance']","Sakurai Tomoki goes on a trip to a hot spring, and is soon up to his usual perverted antics. In addition, he's about to receive his first love confession! However, his desire to pass his days peacefully is challenged once again by another Angeloid. Compared with the hostile Angeloids he had encountered in the past, this new Type Zeta Angeloid is by far the most powerful!",0,97,
8946,706503,fr,Balle perdue,12.674,2020-06-19,6.7,500,"['Action', 'Thriller', 'Crime']","A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",0,92,
8947,531509,en,Otherhood,9.91,2019-08-13,6.2,365,['Comedy'],Three suburban moms travel to New York City to visit their sons.,0,100,Life beyond motherhood
8948,87499,en,The East,8.393,2013-05-31,6.6,595,"['Drama', 'Thriller']",An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,2401510,116,"Spy on us, we'll spy on you."
8949,1406,en,City Slickers,11.138,1991-06-07,6.4,561,"['Comedy', 'Western']","Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned.",179033791,114,Yesterday They Were Businessmen. Today They're Cowboys. Tomorrow They'll Be Walking Funny.
8950,413388,es,O Silêncio do Céu,11.606,2016-09-22,6.4,57,"['Drama', 'Thriller']","After being a victim of rape within their own home, Diana chooses to keep the trauma secret. Mario, her husband, also has something to hide. The silence takes the couple's account over the day turns gradually into a peculiar form of violence.",0,102,
8951,244509,en,Cold in July,9.142,2014-05-23,6.5,564,"['Drama', 'Thriller']","While investigating noises in his house one balmy Texas night in 1989, Richard Dane puts a bullet in the brain of a low-life burglar. Although he’s hailed as a small-town hero, Dane soon finds himself fearing for his family’s safety when Freddy’s ex-con father rolls into town, hell-bent on revenge.",427418,109,How many men can one bullet kill?
8952,487702,en,F*&% the Prom,9.899,2017-12-05,5.9,333,"['Comedy', 'Drama']","Maddy and Cole were inseparable friends until high school started and Maddy became the most popular girl on campus. When she starts feeling lonely and heartbroken, she reconnects with Cole and the duo conspire to destroy the ultimate teen popularity contest",0,92,
8953,13932,en,Jack-Jack Attack,9.139,2005-03-15,7.3,698,"['Adventure', 'Animation', 'Family']","The Parrs' baby Jack-Jack is thought to be normal, not having any super-powers like his parents or siblings. But when an outsider is hired to watch him, Jack-Jack shows his true potential.",0,5,
8954,354110,en,Forsaken,8.394,2015-09-16,6.0,249,['Western'],"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer.",0,90,Redemption.
8955,363343,hi,रईस,9.896,2017-01-25,6.8,162,"['Thriller', 'Action', 'Crime']","Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.",0,143,
8956,887005,en,Megalodon!: Great White Godfather,6.546,2021-10-19,0.0,0,['Documentary'],70-foot Sharks with teeth like shovel blades and fins the size of huge sails. A whaler's harpoon would bounce off Megalodon like a toothpick. Explore Mega!,0,66,
8957,149910,en,Super Buddies,7.892,2013-08-07,6.1,105,"['Family', 'Comedy']","When the five puppies stumble upon the Five Power Rings of Inspiron (alien artifacts abandoned on Earth 16 years ago), they all develop super powers, and are enlisted in Captain Canine's battle against the evil Darkon alien Commander Drex. Captain Canine is commander of space ship Megasis and is from the planet Inspiron. He is the mortal enemy of the Commander Drex. In charge of protecting Princess Jorala and the Five Power Rings from Drex, Megasis places the rings in hiding on the planet Earth, and takes the form of a German Shepherd, intending to stay on earth in very deep cover. Adopted by aspiring young comic book artist Ian Shaeffer, and renamed Captain Canine, he spends 16 happy years on Earth, as Ian recounts the stories of his space adventures. But when the five Buddies discover the Power Rings and instantly develop superpowers, Captain Canine has to train them very quickly indeed - for Commander Drex is headed back to earth, and this time he's determined to succeed.",0,81,You don't need superpowers to be a super hero.
8958,542314,es,Maradona Confidencial,11.85,2018-05-28,6.4,15,['Documentary'],,0,0,
8959,34803,en,Death at a Funeral,11.589,2010-04-15,5.8,711,['Comedy'],"Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron.",49050886,92,This is one sad family.
8960,449684,fr,Girls with Balls,9.657,2019-07-26,4.3,180,"['Horror', 'Comedy']","All girls volley ball team The Falcons end up stranded in the middle of nowhere after their mini-van breaks down. Little do they know they landed in degenerate hunters' territory and the hunt is on. Thus begins a very long night where they must run for their lives and test their team spirit. But the girls are more resourceful than it appears. In the heart of the forest, the tables are about to turn between hunter and hunted...",0,77,They're gonna smash the slasher!
8961,320048,en,Ratter,13.392,2015-01-24,5.1,261,"['Drama', 'Horror', 'Thriller']","Emma is a young and beautiful graduate student just starting a new life in New York City. Like most people her age, she is always connected - her phone and laptop are constant companions, documenting her most intimate moments. What she doesn't realize is that she's sharing her life with an uninvited and dangerous guest. A hacker is following Emma’s every move. When the voyeuristic thrill of watching her digitally isn't enough, the situation escalates to a dangerous and terrifying level.",0,80,Someone who hacks personal devices to stalk their victims' lives.
8962,366017,en,You Cast A Spell On Me,7.953,2015-10-25,7.0,27,"['Comedy', 'Fantasy', 'Romance', 'TV Movie']","Despite agreeing to an arranged marriage to a childhood friend, a successful businessman tries to track down a beautiful woman that he met at a Halloween party.",0,85,
8963,19583,en,Fierce People,8.568,2005-01-01,6.1,81,"['Drama', 'Thriller']","Finn is a teenager trying to escape his drug-addicted mother by going to study tribal people. His hopes are dashed when he gets caught scoring drugs for her, and she decides to start their lives over by moving them in with her massage client, billionaire Ogden. At first, Finn indulges in the luxury around him and falls for Ogden's granddaughter, but he soon finds that the rich can be more savage than any group in the wild.",0,112,Every family tree has its nuts.
8964,262,en,The King of Comedy,9.136,1982-12-18,7.8,1574,"['Drama', 'Comedy']","Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",2536000,109,It's No Laughing Matter.
8965,253450,zh,刺客聶隱娘,10.642,2015-08-27,6.4,362,"['Action', 'Drama', 'History']",A female assassin during the Tang Dynasty begins to question her loyalties when she falls in love with one of her targets.,632542,105,
8966,17894,en,The Beautician and the Beast,9.886,1997-02-07,6.7,268,"['Comedy', 'Romance']",The story follows the misadventures of a New York City beautician who is mistakenly hired as the school teacher for the children of the president of a small Eastern European country.,11486880,105,Once upon a time...
8967,11499,en,Frost/Nixon,11.887,2008-10-15,7.3,879,"['Drama', 'History']","For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",18593156,122,400 million people were waiting for the truth.
8968,28682,it,Emanuelle in America,7.325,1977-01-05,5.0,48,"['Drama', 'Mystery']","An American journalist travels throughout the world in search of a good story by joining a modern-day harem and traveling to Venice to see what really goes on at diplomatic parties. While trying to expose a corrupt government official, Emanuelle stumbles upon a group that uses kidnapped girls to make and sell snuff films",0,100,LAURA GEMSER: The bare black Emanuelle in the decadent West!
8969,11463,en,Battle of Britain,9.886,1969-09-15,6.8,202,"['Action', 'Drama', 'History', 'War']","In 1940, the Royal Air Force fights a desperate battle against the might of the Luftwaffe for control of the skies over Britain, thus preventing the Nazi invasion of Britain.",0,132,
8970,505579,en,Bent,9.648,2018-03-09,5.4,119,"['Thriller', 'Crime']","On his latest private investigation, a shamed former cop connects a murder case to a government conspiracy involving rogue agents from a top spy agency.",55429,96,Corruption has it's own set of rules.
8971,97802,en,Emmanuelle In Space 1 - First Contact,15.055,1994-06-20,5.8,14,"['Romance', 'Drama', 'Science Fiction']","Emmanuelle makes first contact...when a group of intergalactic travelers arrives, seeking to understand human love and sexuality. Who better to teach them than Emmanuelle, the most sensual woman in the world...and beyond.",0,94,The most sensual woman in the world...and beyond.
8972,10156,en,History of the World: Part I,11.635,1981-06-12,6.8,556,['Comedy'],"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",31672907,92,"Ten million years in the making. The truth, the whole truth, and everything, but the truth!"
8973,738646,en,Operation Christmas Drop,9.935,2020-11-05,6.6,398,"['Comedy', 'Family', 'Romance']","While gathering evidence to support closing a tropical U.S. Air Force base, a congressional aide warms to its generous captain.",0,95,
8974,13503,en,Texas Rangers,9.415,2001-11-30,6.1,76,"['Western', 'Action']","Ten years after the Civil War has ended, the Governor of Texas asks Leander McNelly to form a company of Rangers to help uphold the law along the Mexican border. With a few veterans of the war, most of the recruits are young men who have little or no experience with guns or policing crime.",0,110,
8975,9027,en,The Guru,8.385,2002-08-21,5.1,167,"['Comedy', 'Romance']","Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.",0,91,"When he talks, women listen."
8976,4477,en,The Devil's Own,10.635,1997-03-12,6.1,869,"['Crime', 'Thriller', 'Drama']","Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",140807547,107,"They come from different worlds. They fight for different causes. Now, two men from opposite sides of the law are about to go to war."
8977,718838,en,Mothering Sunday,14.391,2021-11-12,0.0,0,"['Drama', 'Romance']","Set over a day in 1924, the story follows Jane Fairchild, a maid in the Niven household, who has the day off to celebrate Mothering Sunday while Mr. and Mrs. Niven attend a lunch to celebrate the engagement of their neighbour’s only remaining son, Paul, to Emma Hobday. Jane rejoices at her freedom on an unseasonably hot, beautiful spring day. But, she has no mother to go to. For almost seven years she has – joyfully and without shame – been Paul’s lover. Like the Nivens, Paul belongs to England’s old money aristocracy, whereas Jane was orphaned at birth. With the house conveniently empty, they can finally meet in Paul’s bedroom for the first time. Today will be their last as lovers. It is also the day that will mark the beginning of Jane’s transformation as the story unfolds through the hours of clandestine passion.",0,110,
8978,355008,en,Special Correspondents,10.392,2016-04-22,5.7,365,['Comedy'],A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,0,100,Fake news. Real disaster.
8979,301056,en,Enchanted Kingdom,11.609,2014-03-25,6.0,24,['Documentary'],"An extraordinary, spell-binding journey through the realms of nature to discover that the natural world is stranger, more magical, more mystical than anything you could possibly imagine. You'll be propelled from enchanted forests to the edge of the underworld, from a paranormal planet into fantastical seas, from celestial mountains through mercurial waters, finally to experience the ultimate celebration of nature's magic, the greatest gathering of wildlife on Earth. You won't believe your eyes or ears as you meet amazing creatures and experience nature as it's never been seen before, eye-to-eye with the creatures, on an adventure where you will truly believe the real world is more extraordinary and awe-inspiring than any fiction.",0,87,
8980,7010,en,The Wild Geese,10.884,1978-07-05,6.9,174,"['Action', 'War']","A British multinational company seeks to overthrow a vicious dictator in central Africa. It hires a band of (largely aged) mercenaries in London and sends them in to save the virtuous but imprisoned opposition leader who is also critically ill and due for execution. Just when the team has performed a perfect rescue, the multinational does a deal with the vicious dictator leaving the mercenary band to escape under their own steam and exact revenge.",9884149,134,
8981,20755,en,Air Bud: World Pup,9.134,2001-09-16,5.0,107,"['Comedy', 'Drama', 'Family']","In this second heartwarming and hilarious sequel to the popular favorite, Air Bud masters two new starring roles: soccer (real football) player and fatherhood. Loaded with laughs and cool soccer action, Buddy teams up alongside U.S. women's soccer greats.",0,83,
8982,17529,en,True Grit,14.134,1969-06-11,7.5,545,['Western'],"The murder of her father sends a teenage tomboy on a mission of 'justice', which involves avenging her father's death. She recruits a tough old marshal, 'Rooster' Cogburn because he has 'true grit', and a reputation of getting the job done.",31132592,128,The strangest trio ever to track a killer
8983,5156,it,Ladri di biciclette,10.284,1948-11-24,8.3,1693,['Drama'],A working man's livelihood is threatened when someone steals his bicycle.,361712,89,The Prize Picture They Want to Censor!
8984,127517,en,Disconnect,8.887,2012-09-11,7.1,886,"['Drama', 'Thriller']","Disconnect interweaves multiple storylines about people searching for human connection in today’s wired world. Through poignant turns that are both harrowing and touching, the stories intersect with surprising twists that expose a shocking reality into our daily use of technology that mediates and defines our relationships and ultimately our lives.",3428048,115,Look up
8985,995,en,Stagecoach,11.334,1939-03-03,7.7,760,"['Western', 'Adventure', 'Action']","A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",1103757,96,A powerful story of nine strange people
8986,15706,en,Another Gay Sequel: Gays Gone Wild!,9.675,2008-11-06,5.9,93,"['Comedy', 'Romance']",Four university students head to Florida for spring break and enroll in a contest to see who can get the most sexual partners.,0,90,
8987,582885,fr,Mignonnes,9.924,2020-08-19,5.3,298,['Drama'],"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",0,96,
8988,9037,en,Grease 2,9.383,1982-06-11,5.1,540,"['Comedy', 'Family', 'Music', 'Romance']","It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie?",15171476,115,The Music and Feeling go on Forever.
8989,665135,en,Elephant,9.213,2020-03-14,7.8,85,"['Documentary', 'Family']","Disneynature’s Elephant follows African elephant Shani and her spirited son Jomo as their herd make an epic journey hundreds of miles across the vast Kalahari Desert. Led by their great matriarch, Gaia, the family faces brutal heat, dwindling resources and persistent predators, as they follow in their ancestors’ footsteps on a quest to reach a lush, green paradise.",0,86,
8990,500006,no,Utøya 22. juli,13.895,2018-03-09,7.3,236,"['History', 'Drama']","The movie tells the story about a girl who has to hide and survive from a right wing terrorist while looking for her little sister during the terrorist attacks in Norway on the island Utøya, July 22nd.",0,92,The day that changed us forever
8991,227735,en,Dolphin Tale 2,8.138,2014-09-11,7.0,291,"['Family', 'Drama']",The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,52424533,107,WINTER's amazing true story... now has HOPE.
8992,10083,en,No Way Out,8.882,1987-08-14,7.0,457,"['Action', 'Drama', 'Thriller']","Navy Lt. Tom Farrell meets a young woman, Susan Atwell , and they share a passionate fling. Farrell then finds out that his superior, Defense Secretary David Brice, is also romantically involved with Atwell. When the young woman turns up dead, Farrell is put in charge of the murder investigation. He begins to uncover shocking clues about the case, but when details of his encounter with Susan surface, he becomes a suspect as well.",35509515,114,"Is it a crime of passion, or an act of treason?"
8993,644831,en,Blithe Spirit,7.412,2020-11-10,5.7,66,"['Comedy', 'Fantasy', 'Romance']",A spiritualist medium holds a seance for a writer suffering from writers block but accidentally summons the spirit of his deceased first wife which leads to an increasingly complex love triangle with his current wife of five years.,0,99,True love never dies.
8994,613183,es,Todas las pecas del mundo,10.905,2019-09-27,6.0,102,['Comedy'],"Teen comedy set in the school-year of 1994. José is the new kid on high-school, falling immediately for the popular and freckled Christina. Trying to impress her, he's going to unsuccessfully join the soccer try-outs. Is he shooting way out of his league?",0,90,
8995,10190,en,Towelhead,10.134,2008-09-12,6.3,111,['Drama'],"A young Arab-American girl struggles with her sexual obsession, a bigoted Army reservist and her strict father during the Gulf War.",367638,111,How can you find yourself if no one can see you?
8996,3489,en,88 Minutes,11.384,2007-02-14,5.7,823,"['Crime', 'Mystery', 'Thriller']","A college professor who moonlights as a forensic psychiatrist for the FBI, receives a death threat claiming he has only 88 minutes to live.",32593385,108,He has 88 minutes to solve a murder. His own.
8997,23685,en,Monkeybone,10.883,2001-02-23,5.2,233,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy', 'Science Fiction']","After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",5409517,93,"If It Yells, If It Swings, It's Got To Be Monkeybone!"
8998,33641,en,Frankenfish,10.133,2004-10-09,5.9,100,['Horror'],"When the body of a man is found completely destroyed in the swamps in Louisiana, the medical investigator Sam Rivers is assigned to investigate the murder. He travels with the biologist Mary Callahan to the location where the victim lived in a floating house and he meets his family and friends. They find that Chinese snake-heads genetically engineered that belong to a wealthy hunter are attacking and killing the locals. While the group fights to survive, the hunter Jeff arrives with his team to hunt the predators.",0,84,Welcome to the bottom of the food chain.
